,missions_been_on,failed_missions_been_on,missions_voted_up1,missions_voted_up2,missions_voted_up3,missions_voted_up4,missions_voted_up5,missions_voted_up6,missions_voted_down1,missions_voted_down2,missions_voted_down3,missions_voted_down4,missions_voted_down5,missions_voted_down6,Spy
8342,2,2,0,1,0,1,0,0,4,0,0,0,0,0,0
8343,3,2,1,1,1,1,0,0,1,0,0,0,0,0,1
8344,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
8345,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
8346,1,1,1,0,0,1,0,0,1,2,0,0,0,0,1
8347,2,2,0,0,0,0,0,0,1,2,1,0,0,0,1
8348,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
8349,1,0,1,0,1,1,0,0,2,0,0,0,0,0,1
8350,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0
8351,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0
8352,2,2,1,2,0,1,0,0,0,0,0,0,0,0,1
8353,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0
8354,3,2,1,0,1,1,1,0,2,1,0,0,0,0,1
8355,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1
8356,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8357,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0
8358,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
8359,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
8360,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0
8361,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
8362,0,0,1,0,1,0,0,0,2,1,3,2,0,1,0
8363,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1
8364,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1
8365,2,1,0,0,1,1,0,0,1,1,3,1,1,0,0
8366,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0
8367,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
8368,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
8369,2,2,4,1,0,0,1,0,0,0,0,0,0,0,1
8370,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
8371,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1
8372,1,1,0,1,1,0,0,0,2,2,0,0,0,0,1
8373,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0
8374,0,0,0,0,0,1,0,0,1,2,1,1,1,0,0
8375,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0
8376,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
8377,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
8378,1,1,1,0,0,1,0,0,3,0,0,1,0,0,0
8379,2,1,0,1,0,0,0,0,3,1,0,1,0,0,0
8380,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
8381,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
8382,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
8383,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
8384,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
8385,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
8386,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8387,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0
8388,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8389,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
8390,1,0,0,0,1,1,0,0,2,0,0,1,0,0,1
8391,0,0,1,0,1,0,1,0,0,0,1,2,1,0,1
8392,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1
8393,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
8394,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
8395,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
8396,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
8397,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8398,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
8399,2,2,2,1,2,2,1,0,0,0,0,0,0,0,1
8400,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
8401,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0
8402,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1
8403,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1
8404,1,1,0,1,0,0,0,0,2,1,1,2,0,0,0
8405,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0
8406,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8407,1,1,0,0,0,0,0,0,1,2,0,0,1,0,1
8408,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
8409,3,1,2,1,0,1,1,0,0,0,0,1,0,0,0
8410,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0
8411,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0
8412,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1
8413,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
8414,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1
8415,1,0,0,0,0,1,0,0,1,1,3,0,1,0,0
8416,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1
8417,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
8418,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1
8419,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
8420,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8421,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1
8422,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0
8423,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8424,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
8425,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1
8426,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
8427,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
8428,1,1,1,0,0,0,0,0,5,0,0,0,0,0,1
8429,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0
8430,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8431,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
8432,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0
8433,0,0,0,0,1,0,0,0,2,3,1,0,0,0,1
8434,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
8435,1,0,0,1,1,0,0,0,3,0,0,0,0,0,1
8436,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0
8437,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0
8438,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8439,2,2,2,0,2,0,0,0,0,0,0,0,0,0,1
8440,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0
8441,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0
8442,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0
8443,2,0,3,0,1,1,1,0,0,0,0,0,0,0,0
8444,1,1,0,0,0,0,0,0,1,2,0,1,0,0,1
8445,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
8446,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
8447,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
8448,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0
8449,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0
8450,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
8451,2,2,2,1,0,1,0,0,0,1,0,0,0,0,1
8452,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1
8453,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1
8454,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1
8455,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0
8456,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
8457,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8458,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
8459,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
8460,1,1,0,0,0,1,0,0,2,1,1,0,0,0,1
8461,3,1,3,0,2,0,1,0,0,0,0,0,0,0,0
8462,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0
8463,1,1,0,0,0,1,0,0,2,1,1,0,0,0,0
8464,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8465,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
8466,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0
8467,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0
8468,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1
8469,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
8470,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
8471,1,1,2,3,0,0,1,0,0,0,0,0,0,0,1
8472,2,2,0,0,0,1,0,0,3,1,0,0,0,0,1
8473,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
8474,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0
8475,2,2,1,0,1,0,1,0,2,0,0,0,0,0,0
8476,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
8477,2,1,1,0,1,0,0,0,5,1,0,1,0,0,1
8478,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
8479,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0
8480,1,1,3,0,1,2,0,0,0,0,0,0,0,0,1
8481,2,1,0,0,1,0,0,0,2,1,1,0,0,0,1
8482,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
8483,3,1,0,1,0,0,0,0,3,2,2,1,0,0,0
8484,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0
8485,1,1,1,0,2,0,1,0,0,0,0,0,0,0,1
8486,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
8487,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
8488,0,0,2,3,2,1,1,0,0,0,0,0,0,0,1
8489,2,0,1,1,0,0,0,0,1,0,2,0,0,0,0
8490,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1
8491,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
8492,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
8493,3,1,1,0,1,0,0,0,3,2,2,0,0,0,1
8494,2,1,3,0,0,1,0,0,1,0,0,0,0,0,1
8495,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0
8496,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1
8497,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
8498,2,1,0,0,1,0,0,0,3,1,1,0,1,0,0
8499,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0
8500,2,1,1,1,1,0,0,0,1,0,0,0,1,0,1
8501,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
8502,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
8503,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0
8504,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0
8505,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
8506,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0
8507,3,1,2,0,1,2,0,0,0,1,0,0,0,0,0
8508,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8509,2,2,0,0,1,0,0,0,3,0,1,0,0,0,1
8510,4,2,2,2,0,0,1,0,0,0,0,0,0,0,0
8511,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8512,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
8513,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0
8514,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
8515,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
8516,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
8517,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1
8518,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
8519,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
8520,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
8521,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0
8522,2,2,0,0,0,1,0,0,3,1,0,0,0,0,1
8523,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
8524,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0
8525,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0
8526,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8527,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0
8528,3,2,2,0,1,0,0,1,4,0,0,1,1,0,1
8529,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0
8530,0,0,0,2,1,0,0,1,2,0,1,1,0,1,1
8531,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0
8532,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
8533,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0
8534,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1
8535,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8536,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
8537,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8538,2,1,0,0,2,0,0,0,1,6,1,1,0,0,0
8539,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
8540,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
8541,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0
8542,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
8543,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
8544,3,2,1,0,0,0,1,0,1,1,0,0,0,0,0
8545,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1
8546,2,1,0,0,0,1,0,0,2,1,1,0,0,0,0
8547,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0
8548,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
8549,2,1,6,0,0,2,0,0,0,0,0,0,0,0,0
8550,1,1,3,1,0,3,0,0,1,0,0,2,0,0,0
8551,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
8552,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
8553,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0
8554,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
8555,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0
8556,3,2,0,0,0,1,0,0,1,1,0,2,0,0,0
8557,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0
8558,2,2,2,1,1,0,0,1,0,0,0,0,0,0,1
8559,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0
8560,2,1,3,2,1,0,0,1,0,0,0,0,0,0,0
8561,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
8562,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1
8563,2,1,2,1,0,0,0,0,0,3,1,0,0,0,0
8564,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1
8565,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0
8566,2,1,0,0,0,1,0,0,4,0,0,0,0,0,0
8567,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1
8568,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0
8569,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
8570,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
8571,1,1,2,0,1,2,0,0,0,0,0,0,0,0,1
8572,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8573,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1
8574,2,1,4,0,1,1,0,0,0,0,0,0,0,0,0
8575,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
8576,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0
8577,1,1,1,0,0,0,0,0,0,2,1,0,0,0,1
8578,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
8579,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8580,2,1,1,0,1,0,0,0,1,4,0,0,0,0,1
8581,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0
8582,1,1,1,0,2,0,0,0,2,0,1,0,0,0,1
8583,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
8584,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0
8585,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
8586,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1
8587,1,0,0,0,0,1,0,0,2,2,1,3,0,0,0
8588,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
8589,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0
8590,0,0,1,1,0,0,0,0,1,1,3,3,0,1,1
8591,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1
8592,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
8593,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0
8594,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
8595,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1
8596,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0
8597,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1
8598,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0
8599,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0
8600,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1
8601,1,0,1,1,0,0,0,0,0,0,2,0,0,0,1
8602,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8603,3,1,0,0,1,0,0,0,2,1,1,1,0,0,0
8604,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0
8605,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0
8606,1,1,0,0,0,1,0,0,2,0,2,0,0,0,1
8607,3,1,0,0,1,0,0,0,2,1,0,1,0,0,0
8608,3,1,0,0,2,0,0,0,2,1,0,0,0,0,0
8609,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0
8610,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
8611,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1
8612,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
8613,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0
8614,3,1,1,1,0,0,0,0,3,1,1,0,0,0,0
8615,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
8616,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8617,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
8618,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
8619,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
8620,2,2,0,0,0,0,0,0,2,1,0,0,1,0,1
8621,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0
8622,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0
8623,1,1,0,0,0,1,0,0,1,2,0,1,0,0,1
8624,2,2,0,0,0,0,0,0,2,1,0,0,1,0,1
8625,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
8626,2,2,1,0,1,0,0,0,0,0,1,1,0,0,1
8627,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
8628,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0
8629,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
8630,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8631,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8632,3,1,1,0,1,0,0,0,1,3,3,1,0,0,0
8633,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1
8634,2,2,1,0,0,0,1,0,1,2,0,0,0,0,1
8635,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
8636,3,2,3,1,1,0,1,0,0,0,0,0,0,0,0
8637,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8638,2,1,1,1,2,0,0,0,0,1,0,0,0,0,1
8639,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0
8640,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
8641,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1
8642,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0
8643,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
8644,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0
8645,1,1,1,0,0,0,0,0,2,1,2,1,0,0,1
8646,1,1,1,2,0,0,0,0,1,2,0,1,0,0,0
8647,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0
8648,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0
8649,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0
8650,2,1,1,1,0,0,0,0,2,1,0,0,0,0,0
8651,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
8652,1,1,0,0,0,1,0,0,3,0,1,0,0,0,1
8653,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0
8654,1,1,1,1,0,0,1,0,2,0,0,0,0,0,1
8655,1,1,1,2,0,0,1,0,0,2,1,1,0,0,0
8656,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
8657,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
8658,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
8659,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
8660,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0
8661,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
8662,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
8663,1,1,0,2,1,1,0,0,1,1,0,3,0,0,1
8664,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
8665,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0
8666,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1
8667,2,0,1,1,1,0,0,0,2,3,0,0,0,0,0
8668,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1
8669,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1
8670,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0
8671,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8672,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
8673,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0
8674,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1
8675,3,2,2,2,0,1,1,0,0,0,0,0,0,0,0
8676,2,2,2,1,0,1,0,1,0,0,0,0,0,0,1
8677,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
8678,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1
8679,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0
8680,0,0,0,0,1,0,0,0,3,3,0,1,0,0,1
8681,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
8682,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1
8683,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0
8684,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
8685,1,1,0,0,0,1,0,0,2,1,1,0,0,0,1
8686,2,2,3,1,1,0,1,0,0,0,0,0,0,0,0
8687,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
8688,1,1,0,0,0,1,0,0,2,1,0,0,0,0,1
8689,2,2,0,0,0,0,1,0,3,0,0,1,0,0,1
8690,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8691,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
8692,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8693,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
8694,2,2,0,0,0,1,0,0,3,1,0,0,0,0,0
8695,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1
8696,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1
8697,2,2,2,1,1,0,0,0,1,0,1,0,0,0,0
8698,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
8699,2,1,2,1,0,1,0,0,0,0,1,0,0,0,1
8700,2,2,2,1,0,0,1,0,2,0,0,0,0,0,1
8701,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0
8702,3,2,1,0,1,0,0,0,1,1,1,0,1,0,0
8703,1,1,0,2,1,0,0,0,2,0,0,0,0,0,1
8704,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
8705,2,2,1,0,0,0,0,0,2,0,1,1,0,0,0
8706,2,2,2,1,1,0,1,0,0,0,0,0,0,0,1
8707,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
8708,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8709,1,1,1,1,0,0,1,0,1,0,0,2,0,0,0
8710,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0
8711,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8712,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
8713,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0
8714,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
8715,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
8716,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
8717,1,1,1,0,0,0,0,0,2,0,2,0,0,0,0
8718,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
8719,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1
8720,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0
8721,1,1,0,1,0,0,1,0,3,0,1,0,0,0,1
8722,2,2,1,2,0,0,1,0,1,0,0,0,0,0,1
8723,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
8724,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
8725,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
8726,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0
8727,2,1,0,1,0,0,0,0,4,0,0,1,0,0,0
8728,0,0,3,3,1,1,0,0,0,0,0,0,0,0,1
8729,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
8730,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1
8731,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
8732,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0
8733,3,2,1,1,1,0,1,0,3,0,0,0,0,0,1
8734,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
8735,4,2,1,1,0,1,0,0,1,1,0,0,0,0,0
8736,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0
8737,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8738,2,1,2,1,0,0,0,0,0,0,1,0,0,0,1
8739,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
8740,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8741,1,1,3,2,2,0,0,0,0,0,0,0,0,0,1
8742,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
8743,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0
8744,2,2,1,1,0,0,1,0,1,0,1,0,0,0,1
8745,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8746,2,1,0,0,0,1,0,0,2,1,1,0,0,0,0
8747,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8748,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8749,0,0,1,0,1,0,1,0,1,0,0,0,0,2,1
8750,2,2,1,0,1,0,0,0,0,2,1,1,0,0,1
8751,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8752,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
8753,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
8754,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1
8755,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0
8756,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0
8757,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0
8758,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0
8759,2,1,1,0,0,0,0,0,1,3,0,0,0,0,0
8760,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0
8761,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0
