,accelerometer_X,accelerometer_Y,accelerometer_Z,BVP,EDA,heart_rate,IBI_0,IBI_1,temp,Subject,Label
15396,-25.0,-18.0,60.0,-6.96,0.849789,92.3,1404.65625,0.5,29.29,S09,0
15397,-22.0,-18.0,61.0,-4.23,0.845945,92.22,1405.171875,0.515625,29.29,S09,0
15398,-21.0,-21.0,55.0,-1.31,0.857477,92.15,1405.6875,0.515625,29.29,S09,0
15399,-24.0,-20.0,58.0,1.4,0.862603,92.1,1406.21875,0.53125,29.29,S09,0
15400,-23.0,-20.0,59.0,3.49,0.863884,92.03,1406.765625,0.546875,29.29,S09,0
15401,-20.0,-24.0,55.0,4.74,0.853633,91.98,1410.4375,0.546875,29.33,S09,0
15402,-17.0,-24.0,59.0,5.19,0.854915,91.97,1410.96875,0.53125,29.33,S09,0
15403,-20.0,-20.0,62.0,5.15,0.854915,92.03,1411.484375,0.515625,29.33,S09,0
15404,-16.0,-23.0,51.0,4.97,0.875416,92.08,1412.0,0.515625,29.33,S09,0
15405,-16.0,-23.0,54.0,4.89,0.875416,92.12,1412.5,0.5,29.31,S09,0
15406,-15.0,-21.0,59.0,4.95,0.875416,92.17,1413.0,0.5,29.31,S09,0
15407,-16.0,-21.0,57.0,5.04,0.876697,92.22,1413.5,0.5,29.31,S09,0
15408,-9.0,-21.0,57.0,5.01,0.87926,92.35,1413.96875,0.46875,29.31,S09,0
15409,-14.0,-22.0,58.0,4.76,0.881823,92.48,1414.46875,0.5,29.33,S09,0
15410,-17.0,-21.0,64.0,4.3,0.871572,92.58,1414.96875,0.5,29.33,S09,0
15411,-12.0,-23.0,63.0,3.68,0.875416,92.68,1415.484375,0.515625,29.33,S09,0
15412,-9.0,-24.0,60.0,2.94,0.872853,92.82,1416.03125,0.546875,29.33,S09,0
15413,-12.0,-22.0,56.0,2.06,0.875416,92.95,1416.5625,0.53125,29.33,S09,0
15414,-16.0,-21.0,51.0,1.03,0.880541,93.02,1417.078125,0.515625,29.33,S09,0
15415,-20.0,-21.0,46.0,-0.13,0.881823,93.07,1417.625,0.546875,29.33,S09,0
15416,-19.0,-20.0,52.0,-1.33,0.87926,93.12,1418.203125,0.578125,29.33,S09,0
15417,-24.0,-21.0,49.0,-2.42,0.883104,93.15,1418.78125,0.578125,29.29,S09,0
15418,-26.0,-24.0,52.0,-3.36,0.880541,93.18,1419.375,0.59375,29.29,S09,0
15419,-25.0,-26.0,53.0,-4.21,0.87926,93.2,1432.5625,0.5,29.29,S09,0
15420,-31.0,-26.0,59.0,-5.16,0.883104,93.2,1433.09375,0.53125,29.29,S09,0
15421,-24.0,-25.0,59.0,-6.39,0.881823,93.13,1433.625,0.53125,29.29,S09,0
15422,-20.0,-24.0,61.0,-7.99,0.877979,93.08,1434.171875,0.546875,29.29,S09,0
15423,-26.0,-23.0,63.0,-9.86,0.880541,92.97,1434.703125,0.53125,29.29,S09,0
15424,-25.0,-26.0,64.0,-11.7,0.885667,92.62,1439.421875,0.53125,29.29,S09,0
15425,-17.0,-29.0,59.0,-13.16,0.886948,92.27,1439.953125,0.53125,29.31,S09,0
15426,-28.0,-30.0,54.0,-13.87,0.889511,91.98,1440.5,0.546875,29.31,S09,0
15427,-26.0,-30.0,55.0,-13.62,0.892073,91.72,1441.078125,0.578125,29.31,S09,0
15428,-24.0,-29.0,54.0,-12.36,0.895917,91.53,1441.65625,0.578125,29.31,S09,0
15429,-22.0,-29.0,53.0,-10.22,0.895917,91.52,1442.1875,0.53125,29.31,S09,0
15430,-32.0,-28.0,49.0,-7.45,0.895917,91.5,1442.765625,0.578125,29.31,S09,0
15431,-28.0,-30.0,44.0,-4.39,0.906168,91.5,1443.34375,0.578125,29.31,S09,0
15432,-41.0,-30.0,34.0,-1.39,0.904887,91.5,1443.890625,0.546875,29.31,S09,0
15433,-39.0,-28.0,36.0,1.31,0.908731,91.5,1444.4375,0.546875,29.31,S09,0
15434,-34.0,-28.0,43.0,3.53,0.906168,91.48,1444.984375,0.546875,29.31,S09,0
15435,-31.0,-29.0,43.0,5.21,0.906168,91.45,1445.53125,0.546875,29.31,S09,0
15436,-31.0,-29.0,40.0,6.31,0.903605,91.42,1446.09375,0.5625,29.31,S09,0
15437,-28.0,-28.0,43.0,6.84,0.906168,91.35,1446.640625,0.546875,29.31,S09,0
15438,-26.0,-29.0,46.0,6.79,0.902324,91.32,1447.15625,0.515625,29.31,S09,0
15439,-27.0,-30.0,44.0,6.22,0.902324,91.25,1447.6875,0.53125,29.31,S09,0
15440,-26.0,-31.0,44.0,5.28,0.902324,91.17,1448.234375,0.546875,29.31,S09,0
15441,-30.0,-32.0,50.0,4.19,0.899761,91.12,1482.0625,0.546875,29.33,S09,0
15442,-31.0,-32.0,52.0,3.22,0.895917,91.08,1482.59375,0.53125,29.33,S09,0
15443,-29.0,-34.0,48.0,2.55,0.894636,91.1,1483.125,0.53125,29.33,S09,0
15444,-27.0,-34.0,48.0,2.23,0.899761,91.13,1483.640625,0.515625,29.33,S09,0
15445,-28.0,-32.0,52.0,2.16,0.89848,91.13,1484.15625,0.515625,29.35,S09,0
15446,-28.0,-32.0,48.0,2.13,0.903605,91.2,1495.34375,0.890625,29.35,S09,0
15447,-28.0,-33.0,48.0,1.95,0.899761,91.28,1496.484375,1.140625,29.35,S09,0
15448,-29.0,-35.0,45.0,1.55,0.901043,91.32,1601.625,0.578125,29.35,S09,0
15449,-31.0,-36.0,46.0,0.95,0.902324,91.3,1602.1875,0.5625,29.33,S09,0
15450,-26.0,-33.0,48.0,0.26,0.907449,91.35,1602.75,0.5625,29.33,S09,0
15451,-27.0,-33.0,47.0,-0.47,0.913856,91.37,1603.3125,0.5625,29.33,S09,0
15452,-30.0,-33.0,47.0,-1.24,0.921544,91.43,1603.875,0.5625,29.33,S09,0
15453,-29.0,-32.0,45.0,-2.16,0.925388,91.48,1604.4375,0.5625,29.35,S09,0
15454,-26.0,-33.0,46.0,-3.34,0.921544,91.53,1605.015625,0.578125,29.35,S09,0
15455,-27.0,-34.0,47.0,-4.89,0.929232,91.63,1605.578125,0.5625,29.35,S09,0
15456,-30.0,-34.0,46.0,-6.74,0.925388,91.77,1606.125,0.546875,29.35,S09,0
15457,-28.0,-34.0,48.0,-8.71,0.924107,91.9,1606.671875,0.546875,29.35,S09,0
15458,-28.0,-35.0,46.0,-10.48,0.918981,92.03,1607.234375,0.5625,29.35,S09,0
15459,-30.0,-35.0,45.0,-11.69,0.922825,92.15,1607.796875,0.5625,29.35,S09,0
15460,-28.0,-35.0,48.0,-12.06,0.922825,92.37,1608.359375,0.5625,29.35,S09,0
15461,-28.0,-35.0,46.0,-11.49,0.920263,92.57,1608.9375,0.578125,29.37,S09,0
15462,-27.0,-35.0,45.0,-10.06,0.922825,92.82,1609.515625,0.578125,29.37,S09,0
15463,-29.0,-37.0,44.0,-7.99,0.918981,93.02,1610.078125,0.5625,29.37,S09,0
15464,-28.0,-37.0,45.0,-5.56,0.921544,93.23,1610.640625,0.5625,29.37,S09,0
15465,-28.0,-35.0,46.0,-2.99,0.920263,93.48,1611.171875,0.53125,29.35,S09,0
15466,-29.0,-36.0,45.0,-0.37,0.918981,93.75,1611.71875,0.546875,29.35,S09,0
15467,-29.0,-36.0,44.0,2.28,0.918981,94.03,1612.265625,0.546875,29.35,S09,0
15468,-29.0,-37.0,45.0,4.92,0.921544,94.22,1612.796875,0.53125,29.35,S09,0
15469,-29.0,-37.0,43.0,7.45,0.9177,94.38,1613.34375,0.546875,29.33,S09,0
15470,-31.0,-37.0,42.0,9.65,0.9177,94.58,1613.875,0.53125,29.33,S09,0
15471,-31.0,-36.0,42.0,11.28,0.920263,94.78,1614.421875,0.546875,29.33,S09,0
15472,-31.0,-36.0,43.0,12.19,0.926669,94.95,1614.96875,0.546875,29.33,S09,0
15473,-31.0,-37.0,43.0,12.42,0.921544,95.15,1615.53125,0.5625,29.35,S09,0
15474,-31.0,-36.0,43.0,12.15,0.922825,95.38,1616.046875,0.515625,29.35,S09,0
15475,-32.0,-36.0,42.0,11.62,0.924107,95.63,1621.4375,0.609375,29.35,S09,0
15476,-34.0,-37.0,41.0,11.02,0.918981,95.9,1622.03125,0.59375,29.35,S09,0
15477,-32.0,-37.0,42.0,10.43,0.925388,96.18,1622.625,0.59375,29.35,S09,0
15478,-33.0,-36.0,42.0,9.81,0.929232,96.43,1623.21875,0.59375,29.35,S09,0
15479,-32.0,-36.0,42.0,9.08,0.931795,96.73,1623.765625,0.546875,29.35,S09,0
15480,-32.0,-37.0,43.0,8.21,0.93692,97.07,1624.3125,0.546875,29.35,S09,0
15481,-32.0,-37.0,43.0,7.22,0.938201,97.42,1624.84375,0.53125,29.35,S09,0
15482,-30.0,-37.0,42.0,6.21,0.938201,97.77,1625.40625,0.5625,29.35,S09,0
15483,-33.0,-38.0,44.0,5.26,0.943327,98.13,1625.953125,0.546875,29.35,S09,0
15484,-26.0,-35.0,45.0,4.36,0.945889,98.7,1626.53125,0.578125,29.35,S09,0
15485,-30.0,-37.0,42.0,3.48,0.951015,99.27,1627.09375,0.5625,29.37,S09,0
15486,-33.0,-36.0,42.0,2.51,0.951015,99.78,1627.640625,0.546875,29.37,S09,0
15487,-27.0,-35.0,44.0,1.32,0.951015,100.3,1628.1875,0.546875,29.37,S09,0
15488,-29.0,-36.0,44.0,-0.22,0.951015,100.72,1628.734375,0.546875,29.37,S09,0
15489,-29.0,-34.0,43.0,-2.15,0.957421,101.0,1629.3125,0.578125,29.39,S09,0
15490,-33.0,-36.0,42.0,-4.42,0.954858,101.3,1629.890625,0.578125,29.39,S09,0
15491,-31.0,-36.0,44.0,-6.85,0.95614,101.62,1630.484375,0.59375,29.39,S09,0
15492,-27.0,-36.0,49.0,-9.2,0.957421,101.97,1631.09375,0.609375,29.39,S09,0
15493,-28.0,-35.0,42.0,-11.19,0.957421,102.33,1631.671875,0.578125,29.39,S09,0
15494,-31.0,-36.0,40.0,-12.61,0.957421,102.72,1632.265625,0.59375,29.39,S09,0
15495,-29.0,-35.0,46.0,-13.32,0.953577,103.1,1632.859375,0.59375,29.39,S09,0
15496,-28.0,-35.0,48.0,-13.28,0.952296,103.45,1633.484375,0.625,29.39,S09,0
15497,-30.0,-36.0,43.0,-12.5,0.954858,103.8,1634.078125,0.59375,29.39,S09,0
15498,-30.0,-37.0,43.0,-11.01,0.952296,104.1,1634.671875,0.59375,29.39,S09,0
15499,-30.0,-35.0,45.0,-8.9,0.957421,104.38,1635.265625,0.59375,29.39,S09,0
15500,-28.0,-36.0,47.0,-6.27,0.957421,104.65,1635.859375,0.59375,29.39,S09,0
15501,-29.0,-36.0,44.0,-3.35,0.958703,104.93,1636.453125,0.59375,29.39,S09,0
15502,-28.0,-35.0,44.0,-0.42,0.958703,105.15,1637.03125,0.578125,29.39,S09,0
15503,-28.0,-36.0,45.0,2.13,0.958703,105.32,1637.609375,0.578125,29.39,S09,0
15504,-29.0,-36.0,45.0,4.03,0.958703,105.48,1638.21875,0.609375,29.39,S09,0
15505,-29.0,-35.0,44.0,5.08,0.962546,105.68,1638.78125,0.5625,29.37,S09,0
15506,-30.0,-35.0,44.0,5.33,0.961265,105.8,1639.34375,0.5625,29.37,S09,0
15507,-29.0,-36.0,45.0,4.97,0.965109,105.88,1639.90625,0.5625,29.37,S09,0
15508,-27.0,-34.0,46.0,4.34,0.96639,105.9,1640.484375,0.578125,29.37,S09,0
15509,-30.0,-34.0,46.0,3.7,0.958703,105.95,1641.09375,0.609375,29.39,S09,0
15510,-29.0,-35.0,45.0,3.27,0.95614,105.95,1641.703125,0.609375,29.39,S09,0
15511,-27.0,-36.0,46.0,3.07,0.953577,105.98,1642.3125,0.609375,29.39,S09,0
15512,-28.0,-36.0,45.0,3.05,0.958703,105.97,1642.890625,0.578125,29.39,S09,0
15513,-28.0,-35.0,45.0,3.09,0.95614,105.95,1643.484375,0.59375,29.39,S09,0
15514,-28.0,-35.0,45.0,3.11,0.957421,105.95,1644.046875,0.5625,29.39,S09,0
15515,-27.0,-35.0,46.0,3.08,0.958703,105.77,1644.609375,0.5625,29.39,S09,0
15516,-27.0,-35.0,46.0,3.01,0.957421,105.52,1645.15625,0.546875,29.39,S09,0
15517,-28.0,-35.0,46.0,2.85,0.954858,105.25,1645.6875,0.53125,29.39,S09,0
15518,-28.0,-35.0,45.0,2.57,0.95614,104.92,1646.21875,0.53125,29.39,S09,0
15519,-28.0,-35.0,46.0,2.1,0.959984,104.6,1646.765625,0.546875,29.39,S09,0
15520,-27.0,-35.0,46.0,1.38,0.959984,104.22,1647.328125,0.5625,29.39,S09,0
15521,-28.0,-35.0,46.0,0.37,0.96639,103.73,1647.890625,0.5625,29.41,S09,0
15522,-28.0,-35.0,46.0,-0.93,0.962546,103.2,1648.46875,0.578125,29.41,S09,0
15523,-28.0,-35.0,46.0,-2.5,0.957421,102.67,1649.03125,0.5625,29.41,S09,0
15524,-28.0,-35.0,46.0,-4.26,0.959984,102.17,1649.59375,0.5625,29.41,S09,0
15525,-28.0,-35.0,46.0,-6.1,0.967672,101.62,1650.140625,0.546875,29.41,S09,0
15526,-28.0,-35.0,45.0,-7.86,0.970235,101.05,1650.703125,0.5625,29.41,S09,0
15527,-28.0,-35.0,46.0,-9.32,0.970235,100.48,1651.25,0.546875,29.41,S09,0
15528,-28.0,-35.0,45.0,-10.39,0.968953,99.98,1651.8125,0.5625,29.41,S09,0
15529,-28.0,-35.0,45.0,-10.95,0.967672,99.47,1652.390625,0.578125,29.41,S09,0
15530,-28.0,-35.0,46.0,-11.02,0.971516,98.95,1652.953125,0.5625,29.41,S09,0
15531,-28.0,-35.0,46.0,-10.6,0.972797,98.4,1653.515625,0.5625,29.41,S09,0
15532,-28.0,-35.0,46.0,-9.64,0.974078,97.9,1654.078125,0.5625,29.41,S09,0
15533,-28.0,-35.0,46.0,-8.03,0.971516,97.37,1654.640625,0.5625,29.41,S09,0
15534,-28.0,-35.0,46.0,-5.71,0.972797,96.83,1655.203125,0.5625,29.41,S09,0
15535,-28.0,-35.0,46.0,-2.71,0.986892,96.32,1655.75,0.546875,29.41,S09,0
15536,-28.0,-35.0,46.0,0.69,0.983048,95.73,1656.328125,0.578125,29.41,S09,0
15537,-28.0,-35.0,46.0,4.05,0.981766,95.17,1656.859375,0.53125,29.41,S09,0
15538,-28.0,-35.0,46.0,6.9,0.983048,94.62,1657.390625,0.53125,29.41,S09,0
15539,-28.0,-35.0,46.0,8.84,0.981766,94.08,1657.90625,0.515625,29.41,S09,0
15540,-27.0,-35.0,46.0,9.78,0.976641,93.48,1658.4375,0.53125,29.41,S09,0
15541,-28.0,-35.0,46.0,9.86,0.979204,92.83,1658.984375,0.546875,29.43,S09,0
15542,-28.0,-35.0,46.0,9.39,0.972797,92.52,1659.5625,0.578125,29.43,S09,0
15543,-27.0,-35.0,45.0,8.68,0.976641,92.28,1660.140625,0.578125,29.43,S09,0
15544,-27.0,-35.0,46.0,7.98,0.977922,92.13,1660.75,0.609375,29.43,S09,0
15545,-27.0,-35.0,47.0,7.39,0.979204,91.98,1661.390625,0.640625,29.43,S09,0
15546,-26.0,-35.0,47.0,6.92,0.979204,91.83,1662.046875,0.65625,29.43,S09,0
15547,-26.0,-35.0,47.0,6.53,0.983048,91.9,1662.65625,0.609375,29.43,S09,0
15548,-26.0,-35.0,47.0,6.16,0.981766,91.95,1670.078125,0.546875,29.43,S09,0
15549,-27.0,-35.0,46.0,5.78,0.981766,91.98,1670.609375,0.53125,29.45,S09,0
15550,-26.0,-35.0,47.0,5.36,0.986892,91.98,1671.140625,0.53125,29.45,S09,0
15551,-26.0,-35.0,47.0,4.88,0.988173,91.97,1671.65625,0.515625,29.45,S09,0
15552,-26.0,-35.0,46.0,4.3,0.988173,91.92,1672.1875,0.53125,29.45,S09,0
15553,-26.0,-36.0,46.0,3.59,0.980485,91.85,1672.765625,0.578125,29.41,S09,0
15554,-26.0,-35.0,47.0,2.73,0.984329,91.78,1673.453125,0.6875,29.41,S09,0
15555,-26.0,-35.0,47.0,1.79,0.986892,91.75,1674.140625,0.6875,29.41,S09,0
15556,-26.0,-35.0,46.0,0.81,0.988173,91.73,1674.828125,0.6875,29.41,S09,0
15557,-27.0,-35.0,47.0,-0.2,0.988173,91.77,1675.546875,0.71875,29.47,S09,0
15558,-26.0,-35.0,47.0,-1.3,0.989454,91.82,1676.234375,0.6875,29.47,S09,0
15559,-26.0,-35.0,46.0,-2.67,0.989454,91.9,1676.84375,0.609375,29.47,S09,0
15560,-26.0,-36.0,46.0,-4.44,0.986892,91.98,1677.4375,0.59375,29.47,S09,0
15561,-27.0,-35.0,47.0,-6.64,0.990736,92.05,1678.0,0.5625,29.45,S09,0
15562,-26.0,-35.0,47.0,-9.11,0.992017,92.15,1678.578125,0.578125,29.45,S09,0
15563,-26.0,-35.0,47.0,-11.51,0.992017,92.28,1679.15625,0.578125,29.45,S09,0
15564,-26.0,-35.0,47.0,-13.48,0.989454,92.43,1679.71875,0.5625,29.45,S09,0
15565,-26.0,-35.0,46.0,-14.71,0.986892,92.6,1680.3125,0.59375,29.47,S09,0
15566,-26.0,-35.0,46.0,-15.01,0.986892,92.85,1680.90625,0.59375,29.47,S09,0
15567,-26.0,-35.0,47.0,-14.38,0.981766,93.12,1681.515625,0.609375,29.47,S09,0
15568,-26.0,-36.0,46.0,-12.91,0.981766,93.45,1682.109375,0.59375,29.47,S09,0
15569,-26.0,-35.0,46.0,-10.69,0.98561,93.82,1682.71875,0.609375,29.47,S09,0
15570,-26.0,-35.0,47.0,-7.84,0.986892,93.97,1683.3125,0.59375,29.47,S09,0
15571,-26.0,-35.0,47.0,-4.53,0.988173,94.1,1683.890625,0.578125,29.47,S09,0
15572,-26.0,-35.0,47.0,-1.0,0.993298,94.53,1684.46875,0.578125,29.47,S09,0
15573,-26.0,-35.0,47.0,2.39,0.989454,94.98,1685.015625,0.546875,29.47,S09,0
15574,-26.0,-35.0,47.0,5.28,0.992017,95.43,1685.578125,0.5625,29.47,S09,0
15575,-26.0,-35.0,47.0,7.43,0.997142,96.02,1686.125,0.546875,29.47,S09,0
15576,-26.0,-35.0,47.0,8.77,1.000986,96.67,1686.65625,0.53125,29.47,S09,0
15577,-26.0,-35.0,47.0,9.48,1.002268,97.28,1687.203125,0.546875,29.45,S09,0
15578,-26.0,-35.0,46.0,9.85,1.000986,97.93,1687.734375,0.53125,29.45,S09,0
15579,-26.0,-35.0,46.0,10.14,1.003549,98.53,1688.265625,0.53125,29.45,S09,0
15580,-26.0,-35.0,47.0,10.43,0.999705,99.1,1688.78125,0.515625,29.45,S09,0
15581,-27.0,-35.0,47.0,10.65,0.997142,99.77,1689.3125,0.53125,29.49,S09,0
15582,-25.0,-35.0,47.0,10.57,0.995861,100.38,1689.84375,0.53125,29.49,S09,0
15583,-26.0,-34.0,47.0,9.96,1.000986,101.02,1690.390625,0.546875,29.49,S09,0
15584,-25.0,-35.0,48.0,8.73,0.995861,101.63,1690.921875,0.53125,29.49,S09,0
15585,-26.0,-35.0,47.0,7.01,1.000986,102.3,1691.515625,0.59375,29.47,S09,0
15586,-26.0,-35.0,47.0,5.06,0.99458,102.93,1692.140625,0.625,29.47,S09,0
15587,-26.0,-35.0,47.0,3.22,0.993298,103.55,1692.828125,0.6875,29.47,S09,0
15588,-25.0,-35.0,47.0,1.68,0.990736,104.12,1693.53125,0.703125,29.47,S09,0
15589,-25.0,-35.0,47.0,0.51,0.993298,104.75,1694.140625,0.609375,29.47,S09,0
15590,-26.0,-35.0,47.0,-0.41,0.993298,105.35,1694.796875,0.65625,29.47,S09,0
15591,-26.0,-35.0,47.0,-1.24,0.993298,106.0,1695.4375,0.640625,29.47,S09,0
15592,-26.0,-34.0,47.0,-2.15,0.993298,106.55,1696.046875,0.609375,29.47,S09,0
15593,-26.0,-35.0,47.0,-3.28,0.989454,107.13,1696.640625,0.59375,29.49,S09,0
15594,-26.0,-35.0,47.0,-4.67,0.989454,107.73,1697.265625,0.625,29.49,S09,0
15595,-26.0,-35.0,47.0,-6.35,0.993298,108.32,1697.890625,0.625,29.49,S09,0
15596,-26.0,-35.0,47.0,-8.23,0.993298,108.93,1698.484375,0.59375,29.49,S09,0
15597,-26.0,-35.0,47.0,-10.17,0.990736,109.48,1699.046875,0.5625,29.47,S09,0
15598,-26.0,-35.0,47.0,-11.9,0.989454,110.03,1699.625,0.578125,29.47,S09,0
15599,-25.0,-35.0,47.0,-13.17,0.989454,110.58,1700.203125,0.578125,29.47,S09,0
15600,-25.0,-35.0,48.0,-13.75,0.990736,111.2,1700.796875,0.59375,29.47,S09,0
15601,-25.0,-35.0,47.0,-13.54,0.986892,111.87,1701.375,0.578125,29.45,S09,0
15602,-25.0,-35.0,48.0,-12.52,0.986892,112.18,1701.96875,0.59375,29.45,S09,0
15603,-26.0,-35.0,47.0,-10.71,0.983048,112.42,1702.546875,0.578125,29.45,S09,0
15604,-26.0,-35.0,46.0,-8.21,0.983048,112.57,1703.125,0.578125,29.45,S09,0
15605,-27.0,-34.0,47.0,-5.1,0.984329,112.72,1703.671875,0.546875,29.49,S09,0
15606,-28.0,-35.0,45.0,-1.53,0.984329,112.88,1704.234375,0.5625,29.49,S09,0
15607,-27.0,-35.0,46.0,2.29,0.986892,112.83,1704.78125,0.546875,29.49,S09,0
15608,-27.0,-35.0,46.0,6.09,0.989454,112.8,1705.328125,0.546875,29.49,S09,0
15609,-30.0,-36.0,44.0,9.57,0.988173,112.78,1705.875,0.546875,29.51,S09,0
15610,-32.0,-35.0,44.0,12.53,0.992017,112.78,1706.4375,0.5625,29.51,S09,0
15611,-28.0,-34.0,48.0,14.81,0.989454,112.78,1706.96875,0.53125,29.51,S09,0
15612,-25.0,-35.0,47.0,16.4,0.989454,112.8,1707.484375,0.515625,29.51,S09,0
15613,-26.0,-35.0,45.0,17.31,0.989454,112.82,1708.0,0.515625,29.49,S09,0
15614,-25.0,-34.0,46.0,17.63,0.992017,112.82,1708.53125,0.53125,29.49,S09,0
15615,-28.0,-34.0,44.0,17.45,1.00483,112.8,1709.09375,0.5625,29.49,S09,0
15616,-29.0,-36.0,46.0,16.92,1.002268,112.78,1709.703125,0.609375,29.49,S09,0
15617,-27.0,-36.0,45.0,16.19,0.999705,112.73,1710.375,0.671875,29.53,S09,0
15618,-28.0,-36.0,46.0,15.44,0.998424,112.67,1711.03125,0.65625,29.53,S09,0
15619,-28.0,-35.0,45.0,14.75,0.99458,112.57,1711.671875,0.640625,29.53,S09,0
15620,-28.0,-35.0,44.0,14.16,0.990736,112.48,1712.28125,0.609375,29.53,S09,0
15621,-28.0,-36.0,45.0,13.61,0.993298,112.38,1712.890625,0.609375,29.49,S09,0
15622,-27.0,-37.0,42.0,12.98,0.992017,112.3,1713.515625,0.625,29.49,S09,0
15623,-30.0,-37.0,44.0,12.16,0.993298,112.22,1714.15625,0.640625,29.49,S09,0
15624,-30.0,-36.0,45.0,11.04,0.98561,112.13,1714.765625,0.609375,29.49,S09,0
15625,-27.0,-36.0,46.0,9.62,0.98561,112.07,1719.453125,0.625,29.51,S09,0
15626,-29.0,-36.0,45.0,7.9,0.983048,111.95,1720.046875,0.59375,29.51,S09,0
15627,-28.0,-36.0,46.0,5.99,0.98561,111.83,1720.640625,0.59375,29.51,S09,0
15628,-27.0,-36.0,47.0,3.98,0.986892,111.7,1721.25,0.609375,29.51,S09,0
15629,-25.0,-35.0,45.0,1.91,0.984329,111.53,1721.796875,0.546875,29.53,S09,0
15630,-27.0,-35.0,46.0,-0.22,0.986892,111.62,1722.359375,0.5625,29.53,S09,0
15631,-28.0,-35.0,47.0,-2.52,0.98561,111.7,1722.921875,0.5625,29.53,S09,0
15632,-31.0,-36.0,43.0,-5.12,0.981766,111.52,1723.515625,0.59375,29.53,S09,0
15633,-29.0,-36.0,44.0,-8.07,0.97536,111.33,1724.125,0.609375,29.53,S09,0
15634,-27.0,-36.0,45.0,-11.23,0.97536,111.13,1724.765625,0.640625,29.53,S09,0
15635,-26.0,-36.0,46.0,-14.29,0.980485,110.95,1725.359375,0.59375,29.53,S09,0
15636,-27.0,-36.0,46.0,-16.84,0.983048,110.73,1725.9375,0.578125,29.53,S09,0
15637,-28.0,-35.0,45.0,-18.52,0.986892,110.57,1726.5625,0.625,29.51,S09,0
15638,-31.0,-37.0,44.0,-19.15,0.986892,110.42,1727.1875,0.625,29.51,S09,0
15639,-27.0,-36.0,45.0,-18.79,0.98561,110.3,1727.796875,0.609375,29.51,S09,0
15640,-27.0,-35.0,46.0,-17.68,0.988173,110.22,1728.4375,0.640625,29.51,S09,0
15641,-29.0,-36.0,45.0,-16.06,0.98561,110.12,1729.09375,0.65625,29.53,S09,0
15642,-29.0,-37.0,44.0,-14.1,0.98561,110.07,1729.71875,0.625,29.53,S09,0
15643,-30.0,-36.0,44.0,-11.82,0.990736,109.97,1730.34375,0.625,29.53,S09,0
15644,-27.0,-36.0,45.0,-9.19,0.989454,109.85,1730.984375,0.640625,29.53,S09,0
15645,-28.0,-36.0,45.0,-6.28,0.990736,109.73,1731.59375,0.609375,29.51,S09,0
15646,-29.0,-36.0,44.0,-3.35,0.98561,109.78,1732.1875,0.59375,29.51,S09,0
15647,-28.0,-36.0,44.0,-0.84,0.989454,109.87,1732.796875,0.609375,29.51,S09,0
15648,-28.0,-37.0,44.0,0.78,0.993298,109.95,1733.40625,0.609375,29.51,S09,0
15649,-28.0,-36.0,45.0,1.2,0.995861,109.98,1734.015625,0.609375,29.51,S09,0
15650,-29.0,-36.0,44.0,0.43,0.992017,110.02,1734.609375,0.59375,29.51,S09,0
15651,-29.0,-35.0,44.0,-1.11,1.000986,110.03,1735.359375,0.75,29.51,S09,0
15652,-28.0,-36.0,46.0,-2.8,1.000986,110.08,1735.9375,0.578125,29.51,S09,0
15653,-28.0,-36.0,45.0,-4.05,0.995861,110.12,1736.515625,0.578125,29.53,S09,0
15654,-28.0,-36.0,45.0,-4.51,0.995861,110.15,1737.140625,0.625,29.53,S09,0
15655,-29.0,-36.0,44.0,-4.26,0.995861,110.18,1737.71875,0.578125,29.53,S09,0
15656,-28.0,-36.0,45.0,-3.74,0.99458,110.25,1738.296875,0.578125,29.53,S09,0
15657,-29.0,-36.0,45.0,-3.54,0.999705,110.37,1738.875,0.578125,29.53,S09,0
15658,-29.0,-36.0,44.0,-4.12,0.997142,110.47,1739.46875,0.59375,29.53,S09,0
15659,-29.0,-36.0,45.0,-5.6,0.995861,110.53,1740.046875,0.578125,29.53,S09,0
15660,-28.0,-36.0,45.0,-7.7,0.990736,110.58,1740.609375,0.5625,29.53,S09,0
15661,-29.0,-36.0,44.0,-9.86,0.993298,110.62,1741.203125,0.59375,29.53,S09,0
15662,-29.0,-36.0,44.0,-11.56,0.992017,110.63,1741.78125,0.578125,29.53,S09,0
15663,-29.0,-36.0,44.0,-12.56,0.99458,110.63,1742.375,0.59375,29.53,S09,0
15664,-29.0,-36.0,44.0,-13.11,0.990736,110.62,1742.984375,0.609375,29.53,S09,0
15665,-29.0,-36.0,44.0,-13.89,0.99458,110.6,1743.640625,0.65625,29.53,S09,0
15666,-29.0,-36.0,45.0,-15.74,0.989454,110.57,1744.25,0.609375,29.53,S09,0
15667,-29.0,-36.0,44.0,-19.25,0.98561,110.53,1744.890625,0.640625,29.53,S09,0
15668,-29.0,-36.0,44.0,-24.52,0.983048,110.48,1745.515625,0.625,29.53,S09,0
15669,-29.0,-36.0,45.0,-31.02,0.988173,110.43,1746.109375,0.59375,29.53,S09,0
15670,-29.0,-36.0,44.0,-37.77,0.984329,110.38,1746.734375,0.625,29.53,S09,0
15671,-29.0,-36.0,44.0,-43.66,0.984329,110.33,1747.359375,0.625,29.53,S09,0
15672,-29.0,-36.0,44.0,-47.85,0.98561,110.28,1747.953125,0.59375,29.53,S09,0
